(FALSE NORMAL NORMAL FALSE NORMAL ? NORMAL FALSE NORMAL NORMAL ? HIGH FALSE FALSE LOW LOW TRUE ZERO NORMAL LOW LOW NORMAL ? NORMAL NORMAL LOW FALSE HIGH HIGH HIGH ZERO ? HIGH HIGH LOW LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL ? NORMAL FALSE HIGH HIGH ? HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL ? NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ? HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL LOW FALSE NORMAL ? NORMAL FALSE HIGH HIGH ? HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL ? HIGH NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ? HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL ? NORMAL FALSE HIGH HIGH ? HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL ? NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ? HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL ? NORMAL FALSE HIGH HIGH ? HIGH FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH LOW ? NORMAL NORMAL HIGH FALSE LOW LOW ZERO LOW ? LOW HIGH HIGH HIGH NORMAL)
(FALSE HIGH HIGH TRUE HIGH ? LOW FALSE LOW LOW ? LOW FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW HIGH ? NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ? HIGH HIGH NORMAL LOW NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL ? LOW FALSE HIGH HIGH ? HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL ? NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ? HIGH HIGH HIGH LOW HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL ? NORMAL FALSE HIGH HIGH ? HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL ? NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ? HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL ? NORMAL TRUE NORMAL HIGH ? HIGH TRUE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL ? NORMAL NORMAL HIGH TRUE NORMAL NORMAL ZERO ZERO ? HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL ? HIGH FALSE LOW LOW ? LOW FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL ? NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ? HIGH HIGH NORMAL HIGH NORMAL)
